ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT01321,68,8,12785.07,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01322,609,4,28060.086,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01323,50,3,3224.192,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01324,1112,1,5162.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01325,908,1,1620.32,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01326,88,6,8026.573,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01327,564,2,27840.121,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01328,496,3,15525.25,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01329,177,7,75546.9,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01330,496,4,18524.14,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01331,471,2,39586.979999999996,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01332,180,7,33215.889,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01333,120,11,467551.375,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01334,159,5,116400.53600000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01335,39,5,47935.584,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01336,383,7,9549.322,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01337,143,7,47223.6,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01338,853,6,19053.814,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01339,45,7,40948.176,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01340,301,6,48289.985,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01341,218,2,64161.58,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01342,413,7,37063.92,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01343,318,2,31808.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01344,13,11,71315.029,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01345,29,5,46987.712,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01346,31,7,46539.35,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01347,33,6,50665.56,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01348,367,2,18787.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01349,230,11,58685.592000000004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01350,42,7,24373.865,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01351,85,2,24536.690000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01352,204,6,32782.47,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01353,171,4,33908.99,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01354,2,4,19535.952999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01355,74,6,25711.288,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01356,39,7,130512.214,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01357,233,11,127574.155,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01358,86,7,49283.556,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01359,86,6,41895.485,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01360,161,3,16025.4,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01361,414,8,83092.032,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01362,51,4,6208.963,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01363,211,4,78545.628,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01364,605,3,13981.24,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01365,76,7,7217.873,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01366,260,9,37266.119,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01367,268,5,46563.065,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01368,635,3,138833.923,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01369,130,5,66226.79,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01370,96,4,36223.784,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01371,66,5,27977.4,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01372,69,8,299161.109,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01373,285,3,4305.69,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01374,96,9,39767.803,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01375,393,3,33353.28,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01376,378,3,9135.74,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01377,31,8,39136.958,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01378,48,9,112367.27900000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01379,310,4,25414.357,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01380,141,7,65199.25,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01381,387,4,32121.434,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01382,262,4,16235.74,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01383,314,2,18605.862,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01384,36,1,21916.5,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01385,530,2,6296.29,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01386,34,4,38573.009999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01387,796,3,8069.3,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01388,42,5,94783.01999999999,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01389,123,4,21606.684,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01390,1012,4,43619.808,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01391,132,5,50669.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01392,176,6,93403.2,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01393,316,2,15430.704,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01394,117,5,182688.425,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01395,442,2,7533.812,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01396,40,8,58858.08,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01397,114,7,29889.434999999998,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01398,193,4,8463.67,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01399,157,4,20076.010000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01400,337,4,36223.676,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01401,662,2,5006.987999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01402,226,8,12280.858,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01403,232,7,18548.84,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01404,191,3,22804.02,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01405,379,5,101287.26,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01406,65,5,126541.60399999999,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01407,75,3,15684.880000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01408,171,4,47572.786,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01409,269,4,31196.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01410,110,7,44752.99,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01411,165,9,86620.1,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01412,300,9,31167.024,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01413,188,6,137811.93,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01414,538,7,29154.57,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01415,761,1,3129.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01416,166,7,76085.308,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01417,362,3,15493.8,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01418,49,6,11653.349,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01419,328,7,15966.635,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01420,116,7,313594.04,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01421,439,7,113331.392,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01422,628,3,6651.150000000001,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01423,65,4,9720.780999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01424,18,5,9143.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01425,112,4,17151.75,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01426,21,4,19035.66,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01427,287,2,3379.8540000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01428,20,10,73844.365,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01429,139,5,20698.079999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01430,169,5,50930.153999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01431,43,5,40463.61,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01432,308,5,27375.15,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01433,78,8,8584.0,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01434,349,3,108749.1,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01435,572,1,2575.8,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01436,962,1,5068.8,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01437,246,6,77724.36,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01438,11,7,9871.241,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01439,18,6,62921.733,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01440,158,6,18436.376,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01441,14,5,10306.953,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01442,30,4,19697.159,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01443,252,4,91571.861,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01444,11,6,63542.115000000005,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01445,74,5,21190.314,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01446,117,11,11437.104,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01447,9,10,102477.375,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01448,296,6,53498.705,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01449,300,3,15916.687,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01450,106,2,27837.23,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01451,5,5,114169.86,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01452,260,5,12337.097,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01453,354,5,13119.366,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01454,84,6,71755.573,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01455,4,9,148767.484,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01456,204,5,23524.835,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01458,56,8,178854.182,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01459,233,6,45394.88,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01460,31,2,4805.92,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01461,869,1,5763.26,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01462,12,4,16216.593,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01463,38,6,81342.059,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01464,373,4,3938.73,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01465,439,3,8546.709,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01466,141,5,54445.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01467,271,4,200485.74,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01468,459,3,4647.36,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01469,114,8,164000.474,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01470,827,5,30137.059,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01471,533,10,108730.507,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01472,71,5,24464.368000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01473,45,8,92691.72,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01474,185,2,46024.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01475,77,13,171928.34399999998,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01476,331,6,121736.371,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01477,175,7,24941.32,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01478,164,2,43372.84,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01479,183,7,28337.333,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01480,795,4,64361.755999999994,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01481,309,3,31930.86,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01482,357,10,203844.29499999998,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01483,137,6,58009.163,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01484,153,4,6005.912,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01485,212,6,14019.154999999999,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01486,366,2,6800.9,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01487,234,6,22180.166,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01488,172,4,87586.42199999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01489,200,8,44600.822,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01490,112,2,4612.5,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01491,1028,1,11155.435,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01492,394,2,4369.128,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01493,319,3,29811.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01494,448,8,45605.205,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01495,58,4,37791.84,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01496,22,9,15760.251,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT01497,320,7,129494.394,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01498,53,10,271959.387,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT01499,615,2,1728.993,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01500,285,4,36584.96,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01501,592,3,23229.581,3,Perdus,"Reactivation campaign, special win-back offer"
CLT01502,198,3,107267.209,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT01503,374,2,14576.336,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
