ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT01303,642,8,233044.5,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01304,264,6,47318.122,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01305,15,5,14080.729,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01306,1280,2,22563.45,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01307,20,2,91391.9,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01308,182,4,83129.08499999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01309,342,5,5904.853,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01310,89,6,119854.035,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01311,311,3,30707.644,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01312,36,3,12267.902,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01313,285,4,24007.572,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01314,72,4,5153.142,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01315,3,3,7406.339,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01316,42,2,9091.98,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01317,48,6,99664.425,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01318,92,5,40751.34,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01319,138,7,38598.36,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01320,36,1,15791.37,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01321,68,8,12785.07,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01322,609,4,28060.086,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01323,50,3,3224.192,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01324,1112,1,5162.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01325,908,1,1620.32,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01326,88,6,8026.573,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01327,564,2,27840.121,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01328,496,3,15525.25,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01329,177,7,75546.9,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01330,496,4,18524.14,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01331,471,2,39586.98,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01332,180,7,33215.889,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01333,120,11,467551.375,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01334,159,5,116400.536,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01335,39,5,47935.584,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01336,383,7,9549.322,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01337,143,7,47223.6,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01338,853,6,19053.814,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01339,45,7,40948.176,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01340,301,6,48289.985,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01341,218,2,64161.58,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01342,413,7,37063.92,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01343,318,2,31808.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01344,13,11,71315.029,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01345,29,5,46987.712,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01346,31,7,46539.35,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01347,33,6,50665.56,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01348,367,2,18787.2,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01349,230,11,58685.592,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01350,42,7,24373.865,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01351,85,2,24536.69,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01352,204,6,32782.47,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01353,171,4,33908.99,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01354,2,4,19535.953,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01355,74,6,25711.288,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01356,39,7,130512.214,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01357,233,11,127574.155,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01358,86,7,49283.556,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01359,86,6,41895.485,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01360,161,3,16025.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01361,414,8,83092.032,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01362,51,4,6208.963,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01363,211,4,78545.628,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01364,605,3,13981.24,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01365,76,7,7217.873,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01366,260,9,37266.119,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01367,268,5,46563.065,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01368,635,3,138833.923,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01369,130,5,66226.79,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01370,96,4,36223.784,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01371,66,5,27977.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01372,69,8,299161.109,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01373,285,3,4305.69,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01374,96,9,39767.803,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01375,393,3,33353.28,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01376,378,3,9135.74,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01377,31,8,39136.958,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01378,48,9,112367.279,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01379,310,4,25414.357,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01380,141,7,65199.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01381,387,4,32121.434,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01382,262,4,16235.74,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01383,314,2,18605.862,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01384,36,1,21916.5,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01385,530,2,6296.29,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01386,34,4,38573.01,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01387,796,3,8069.3,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01388,42,5,94783.02,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01389,123,4,21606.684,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01390,1012,4,43619.808,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01391,132,5,50669.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01392,176,6,93403.2,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01393,316,2,15430.704,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01394,117,5,182688.425,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01395,442,2,7533.812,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01396,40,8,58858.08,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01397,114,7,29889.435,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01398,193,4,8463.67,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01399,157,4,20076.01,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01400,337,4,36223.676,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01401,662,2,5006.987999999999,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01402,226,8,12280.858,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01403,232,7,18548.84,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01404,191,3,22804.02,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01405,379,5,101287.26,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01406,65,5,126541.604,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01407,75,3,15684.88,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01408,171,4,47572.786,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01409,269,4,31196.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01410,110,7,44752.99,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01411,165,9,86620.1,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01412,300,9,31167.024,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01413,188,6,137811.93,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01414,538,7,29154.57,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01415,761,1,3129.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01416,166,7,76085.308,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01417,362,3,15493.8,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01418,49,6,11653.349,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01419,328,7,15966.635,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01420,116,7,313594.04,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01421,439,7,113331.392,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01422,628,3,6651.150000000001,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01423,65,4,9720.781,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01424,18,5,9143.2,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01425,112,4,17151.75,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01426,21,4,19035.66,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01427,287,2,3379.8540000000003,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01428,20,10,73844.365,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01429,139,5,20698.08,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01430,169,5,50930.154,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01431,43,5,40463.61,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01432,308,5,27375.15,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01433,78,8,8584.0,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01434,349,3,108749.1,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01435,572,1,2575.8,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01436,962,1,5068.8,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01437,246,6,77724.36,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01438,11,7,9871.241,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01439,18,6,62921.733,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01440,158,6,18436.376,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01441,14,5,10306.953,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01442,30,4,19697.159,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01443,252,4,91571.861,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01444,11,6,63542.115000000005,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01445,74,5,21190.314,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01446,117,11,11437.104,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01447,9,10,102477.375,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01448,296,6,53498.705,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01449,300,3,15916.687,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01450,106,2,27837.23,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01451,5,5,114169.86,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01452,260,5,12337.097,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01453,354,5,13119.366,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01454,84,6,71755.573,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01455,4,9,148767.484,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01456,204,5,23524.835,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01458,56,8,178854.182,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01459,233,6,45394.88,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01460,31,2,4805.92,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01461,869,1,5763.26,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01462,12,4,16216.593,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01463,38,6,81342.059,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT01464,373,4,3938.73,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01465,439,3,8546.709,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01466,141,5,54445.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT01467,271,4,200485.74,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01468,459,3,4647.36,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01469,114,8,164000.474,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT01470,827,5,30137.059,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT01471,533,10,108730.507,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
